author_handle,content,published_at,like_count,reply_count,parent_id,is_reply
@누구일까-e8u,블루투스였나,2025-06-10T03:50:57Z,0,,UgyuuSoGaiy4n9TP24x4AaABAg,True
@minjeoi,유아인;;??,2025-05-30T10:07:32Z,0,0.0,,False
@CcaC-u6p,스트레스 없이 보고왔네요,2025-06-05T16:26:08Z,0,0.0,,False
@dasisijaghaja,꼭 봐라. 쫄잼,2025-05-31T02:48:18Z,1,0.0,,False
@wesohw,삐뚤어진게 아니라...진짜 웃겼나요 아... ㅠㅠ 거룩한밤 PTSD 오게... 아니야 거룩한밤보다... 좀 심한거 같은데,2025-06-04T16:15:05Z,0,0.0,,False
@user-qk9cn2ln7w,도봉순 을모는거 같은 데,2025-06-01T10:44:19Z,0,0.0,,False
@유늬유늬-n2m,알바 졸라 풀었네.. 이걸 재밌겠다고 빤다고??,2025-05-31T09:27:07Z,2,1.0,,False
@제이미0903,약간 댓글알바 필이 났음. 죄다 재밌다고 . . 극장가서 보라고 ㅋㅋㅋㅋㅋ,2025-06-02T17:31:17Z,0,,UgxoUCseuE6-SSn9Nc94AaABAg,True
@도담제곱,신기하게 갓핑크관련댓글 다 사라졌네요? 웹툰 갓핑크 보신 분들은 이 영화 너무너무 의심스러울 정도인데?<br>개인적으로 갓핑크영화화 바랬던 팬으로서 너무 씁쓸합니다...,2025-06-02T06:40:11Z,0,0.0,,False
@ikloriginallyfrommanchuria6509,통일교랑 분위기 비슷한 곳에서 펼쳐지는 액션극.,2026-02-23T10:57:11Z,0,0.0,,False
@영화를보자,안재홍 비염이면 다 죽는다 진짜,2025-06-01T00:56:39Z,0,0.0,,False
@상유심생,아무렇지않게 유아인..,2025-10-08T09:53:11Z,0,0.0,,False
@Black-k9y8v,울나라에서 나온 드문 영화임 시즌2가 더 기대되는 영화이고 보통 시즌제로 나오면 폭방인데 이거 아닌거같음 글구 요즘 너무 볼것없자나 무조건 봐라 후회 안한다,2025-07-24T19:14:15Z,0,0.0,,False
@doggy4640,58000이 뭘 의미하는건가요?<br>밈인가,2025-06-04T22:22:32Z,0,0.0,,False
@bbang-v5f,아씨... 개재밌어보여서 예매할랬더니 유아인 나오네............................ㅋ,2025-06-11T20:22:39Z,0,0.0,,False
@yjok4103,"재밌음ᆢ근데 신구 딸로 나오시는 분 원래 발음 안저랬는데 보톡스, 필러 그런 시술때문인지 발음이 제대로 안될정도임.",2025-10-11T18:34:58Z,0,0.0,,False
@비뮨-q2x,이거 유아인도 나옴?,2025-06-01T03:18:35Z,0,0.0,,False
@유튭꿈나무,제목이??,2025-06-03T10:04:06Z,0,0.0,,False
@짱구입니다-h3u,오늘 보고왔는데 재밌음!!!ㅋㅋㅋㅋㅋ시간가는줄모르고 봤음ㅋㅋㅋㅋ웃긴부분 많고 연기 다들 잘함ㅋㅋㅋ<br>유아인 많이 아쉬웠다  하....차라리 바람을폈다던가 하지 뭔 약을해 이샛기야!!! 햐,2025-05-31T14:24:18Z,0,0.0,,False
@SinthiaPOPI,근데 영춘은 왜 완서랑 맞다이가 가능한거지??,2025-06-08T21:57:33Z,0,1.0,,False
@누구일까-e8u,세트효과라도 있나봄,2025-06-09T03:42:12Z,0,,UgyCctP3aZXma3iT-ZZ4AaABAg,True
@하오하오취,유아인분량 안뺏다던대왜 한번도 안보임?,2025-06-29T19:33:07Z,0,0.0,,False
@17oksun,월화천수,2025-06-02T14:02:29Z,0,0.0,,False
@박지단-b4c1x,밧데리맨은 죽은건가?,2025-11-13T12:13:22Z,0,0.0,,False
@J.H.C.,교주역을 유아인이 했어야함,2025-07-13T05:50:44Z,1,0.0,,False
@나는야잘생긴문승찬,월ㅎ하 츠언추ㅎ!!!!!,2025-05-31T01:15:46Z,0,0.0,,False
@낭만_romanceman,그럼 김희원 배우님은 능력도 빼기고? 희생당한건가요?,2025-05-30T21:04:29Z,0,0.0,,False
@user-wj4eq1xw8h,유아인 연기 과잉,2025-07-12T17:21:50Z,0,0.0,,False
@하로산,간만에 극장 가려다 유아인 이름 석자에 포기한다ㅋ,2025-05-31T03:02:14Z,1,0.0,,False
@형형-n4t,어제 영화보고 왔는데 진짜진짜 재밌어요!!!! 영화관에서 꼭 보세요!!!,2025-06-27T22:48:54Z,0,0.0,,False
@그루-한그루jw,아이고 구형 ㅋㅋ,2025-06-11T16:44:45Z,0,0.0,,False
@울산아재-j7m,말도안돼 그럼 애초에 그초능력자는 왜죽냐!!천하무적인데,2025-05-31T05:10:58Z,0,1.0,,False
@호시노에밀리아,자살했다잖아요,2025-05-31T09:30:49Z,0,,UgzZB-1wXe61k63GiE14AaABAg,True
@Nordlys-l4p,Modifier<br>The Uncanny Counter,2025-06-08T23:48:42Z,0,0.0,,False
@humblecamper,젠장 이런영화에 유아인이 뭍었다니 ㅡㅡ,2025-06-02T07:43:29Z,1,0.0,,False
@명환전-t4f,유아인도 나오는데..,2025-06-14T22:22:27Z,0,0.0,,False
@vantoree,스포주의 <br><br><br><br><br><br><br><br><br><br>질문이 있는데 라미란은 버프능력임?버프랑 힐이 합쳐진거임?,2025-06-05T01:25:17Z,0,0.0,,False
@Law0314,신천+통일 나와서 집중해서 봄,2025-11-30T02:26:44Z,0,0.0,,False
@circleno.1,소림축구보다 그래픽 구린듯,2025-06-04T20:22:18Z,1,0.0,,False
@최기훈-e6i,봤는데......,2025-06-18T23:32:32Z,0,0.0,,False
@호잇-o8p,찐 잼,2025-06-10T12:24:56Z,0,0.0,,False
@idpwok,유아인이 나오는데 비중있는 캐릭터임,2025-06-15T10:13:36Z,0,0.0,,False
@알라후아크바르12,스포주의!!<br><br><br><br><br><br>예고편에선 안나왔지만 영화본편에선 기계를 조종하는 각막이식을 받은 사람도 있음 그리고 네버 고나 깁유 업 장면도 있는데 그거 안나오는게 아쉽당,2025-05-31T13:38:59Z,0,0.0,,False
@크롱-e2q,한국판 쿵푸허슬같네 ㅋㅋ,2025-06-02T02:03:29Z,0,0.0,,False
@권차장ai,신구는 왜 젊어지는 초능력인데  힘쎄지는 초능력도 가지는거임 ?  작가 시나리오 쓸줄모르지?,2025-08-08T19:24:39Z,0,0.0,,False
@tob2rotpo,유아인 거의 완벽하게 지웠네 ㅋㅋㅋㅋ유아인 극중 이름이 황기동인데 과속스캔들 황기동 아님?,2025-05-31T14:36:59Z,0,0.0,,False
@kicheollee8958,똥사려다가 오줌싸는 영화!  똥방구인데,2025-11-27T01:16:25Z,0,0.0,,False
@wewwewee6034,오티티에서 하는거면 잼겟네 하고 볼거 같은데 극장 개봉...은...<br>음....,2025-06-01T08:41:27Z,1,0.0,,False
@김민준-x1r5l,문선명 + 이만희!,2025-06-08T13:58:48Z,0,0.0,,False
@방가방가-h3g,유아인은 편집 당한거?,2025-05-31T13:03:21Z,0,1.0,,False
@임홍홍,예고편만 편집됨<br>영화에서 비중 ㅈㄴ높음,2025-05-31T13:32:18Z,0,,UgyrMCoMWoKSnyLdsvF4AaABAg,True
@blueskydeer,유아인 언제 나와,2025-05-31T07:37:49Z,0,0.0,,False
@Llllll01722,재밌다고 하길래 볼까 했는데 최신순 댓글들 보니까<br>알바들같은 느낌이 나는데 ㅠㅠㅠ 삽질중인가 나혼잨ㅋㅋㅋㅋㅋㅋㅋ 아니 웨케 알바같지..?,2025-05-31T14:46:12Z,0,0.0,,False
@힘내자-7,유아인은 뭐임?,2025-07-14T04:54:56Z,0,0.0,,False
@user-gl6lt2ni2t,지무비 리뷰에서 서브스턴스 개지리는 재밌는 영화라고 해서 봤는데 소재만 좋았고 노잼이더라<br>지무비는 거른다,2025-07-31T23:02:13Z,2,0.0,,False
@MarinerCho,잘 보고 있다 유아인 나온다는 소리 듣고 이게 맞나 싶네요!,2025-05-31T11:57:48Z,0,0.0,,False
@어부바-o5y,정봉아 엄마한테 무례하네,2025-06-04T01:41:44Z,1,0.0,,False
@도마-1879,이 영화에서 어이없게 유아인이가 또 나오던데 영화배우들은 마약을 하더라도 다시 나올 수 있는 다시 활동할 수 있는 법안이 새롭게 개정된 건가요? 벌써 유아인 이라는 배우가 마약을하고 두개에 영화가 개봉을 했는데 정상적인 처벌 받은 것 맏습니까? 처벌이 너무 가벼우니 촉법소년 까지 마약에 손대는 대한민국 땅이 되어가고 있는 것 아닐까요? 이러면서 어떻게 결혼을하고 정상적인 가정을 꾸리고 아이를 낳아 키우라는 것인지 이해할 수 없네요..,2025-07-13T05:21:40Z,0,0.0,,False
@rltn5882,유아인은왜나오노,2025-06-04T21:22:00Z,1,0.0,,False
@coburn_karma,Hi-5,2025-07-13T02:00:40Z,0,0.0,,False
@제니-l9v,강추☆☆☆☆☆☆☆☆☆!,2025-06-06T17:04:20Z,0,0.0,,False
@찌릿찌릿-z7p,탱크걸ㅋㅋㅅㅂ,2025-06-04T23:43:43Z,0,0.0,,False
@Terries-n1,솔직히 그렇게 웃기지도않았고.. 초중반 스토리 전개가 루즈함... 액션신을 잘뽑음,2025-05-31T02:49:32Z,0,0.0,,False
@mipincheserhio8460,잘 모르겠던데..,2025-06-03T06:02:52Z,0,0.0,,False
@bb-hv9qt,وش فيلم الهنود هذا 😂😂😂😂😂😂😂 وش هالهبل,2025-06-03T10:34:26Z,0,0.0,,False
@jerryq123-w5d,간만에 영화관에서 봤는데 잼나더라 ㅋㅋ 뭔가 B급인데 재미있음 ㅋㅋ,2025-05-30T14:22:20Z,0,0.0,,False
@SoSo-d2m8g,꼭 마약사범을 썻어야하나 ㅡㅡ?,2025-07-14T01:27:13Z,0,0.0,,False
@소판돈-q8p,전 안볼래요,2025-05-31T10:39:57Z,1,0.0,,False
@persimoni,"여러분!! 제가 영화관 가서 보고왔는데요!! 대박입니다! 집에서 볼 영화 아니예요! 제가 과속스캔들 너무 좋아해서 100번 정도 봐서 요 감독님 찐팬이거든요. 지무비님 소개로 개봉했다는거 듣자마자 바로 영화관 달려가서 봤는데,  액션 지리고 연기 지리고 너무 재밌습니다 진짜ㅜㅜ 제 말 듣고 꼭 한 번 영화관 가서 보셨음 좋겠어요!!! 비급?! 절대 아닙니다. 비급인척하는 에스급영화예요!! 과속스캔들, 써니 보다 오천배 정도 더 재밌습니다!",2025-05-30T13:30:42Z,1,0.0,,False
@bbiyo-bbiyo,어제 보고 왔는데 진짜ㅜㅠㅠ넘 재밌게 보고 왔어요ㅠㅠㅠㅠ 평일 점심때쯤이라 그런가 아무도 없어서 거의 대관한거 마냥 편하게 보고 왔어요.. 관객이 얼마 없는게 이상할정도로 재밌었움 ㅠㅠㅠ 넘 웃겨ㅠㅠㅠ 완서 너무 귀여워ㅠㅠㅠㅠ멋있어ㅠㅠㅠㅠ다해ㅠㅠㅠㅠㅠ,2025-06-25T02:42:04Z,0,0.0,,False
@이름미정-b7p,진짜 조오오오오오온나 재밌음<br>이재인 개귀여움❤❤,2025-06-08T00:29:27Z,1,0.0,,False
@PSEun83,진지하게 보고 중간에 헛웃음 한번 웃고 끝나버렸습니다<br>제대로된 B급 영화입니다<br>염력2 라고 봐도 무방합니다,2025-06-01T04:21:55Z,1,0.0,,False
@김현철-e4q,볼려고 하다 유아인 나온다고 해서 안본<br>어떻게 이렇게 빨리 나왔지?<br>마약하면 구속일탠대 징역1년에 집행유예 2년이라니 어떤 판사들이 이런 판결을 내린건지.....<br>아직은 조용히 있어야하는거 아닌가?,2025-08-06T09:54:37Z,1,0.0,,False
@sadtale00,대충 후레쉬걸의 초능력이 짐작이 되네요... 다른 능력자들을 연결해 주는 거 같군요.. 월하천추 날릴 때 구걸이랑 탱크보이를 연결해 주고 있던게 후레쉬걸이죠.. 그래서 날려버릴 수 있었던 듯..,2025-06-01T02:37:23Z,0,0.0,,False
@dkanrjskoo,요즘 영화관이 망한 이유는 2가지<br>1. 코로나 기간중  개비싸진 티켓가격<br>2. 남녀갈라치기 무고등  연애를 포기한 남자들<br>덕분에 커피숍  모텔 호텔 영화관 죄다 망해감<br>심지어  크리스마스이브  정가인데 공실넘침ㅋㅋㅋㅋㅋㅋ,2025-05-31T10:26:12Z,0,0.0,,False
@user-qy2we5oy1z,"세상이 날 속이고있나? 싶은 애들 댓글 최신순으로 좀 볼텐데 딱알려줌<br>조회수가 구독자 수의 2/3 수준으로 많이 나오거나, 댓글이 이상하게 많다면 그 리뷰는 안봐도 됨 (원래 영상은 아무리 유명해도 구독자 수의 절반 이상을 못따라감 그게 공식임)<br>특히 주인공이 사이코패스, 소시오패스, 무슨무슨 천재 이런거면 그냥 무조건 거르셈<br>100% 뷰봇과 금전거래가 들어간 뻥튀기영상임",2025-05-31T16:58:37Z,3,0.0,,False
@bigsky1004,지무비님이 예고편에서 20분의 1도안보여줬다길래 어제보고옴 그냥 예고편에서끝인영화임 교주랑싸우는데 어떻게 다른스토리가있을까 기대하면서 봤지만 그냥 싸우고 이겨서 영화끝남 데리고간사람한테 욕존나 듣고 나옴,2025-06-02T08:22:54Z,1,1.0,,False
@Blue_shorts7,저도 데려간친구한테 욕먹고 아직도 카톡으로 욕먹는중이에요 헤어졌는데 … 하,2025-06-05T15:24:11Z,0,,UgykanslkzGPd5Ey6QV4AaABAg,True
@최가은,영화관 가서 봤는데 근 10년 본 영화 중에 최악...ㅠㅠ 감독님 아직 10년전에 살고 계신듯 배우들이 아까워요,2025-06-05T06:45:00Z,6,0.0,,False
@운승-c2u,진짜 보면서 개 웃었닼ㅋㅋㅋ 지무비는 진짜 영화를 리뷰하는 사람들 중에서는 따라 잡을 사람이 없다 다음에는 더 좋은 영화로 리뷰를 해주기 바랄겤ㅋㅋㅋ,2025-06-08T14:00:00Z,0,0.0,,False
@정원중-t5u,태권도장에서 센드백 터지는 장면 하나 보고 영화 시청했는데. 뭐지? 다들 왜 재미있다고 하지? 스토리가 완전 개판이던데.. 나만 그런가? 중간에 나갈려고 하다가. 그냥 잠이나 자자 해서 극장에서 자고 옴,2025-05-30T23:08:53Z,2,0.0,,False
@전경민-i8g,이건 삐급영화가 아니라 그냥 히어로 성장물 보고나니 너무좋다 2도 제발 나왔으면좋겠다 시리즈물로..장기 기증자가 장시가 7개라했는데..1개가 어디 나온게없다...유아인도..너무 연기잘하고 매력있더라<br>영화 제대로안보고 집중안한것들은 개연성없니 뭐니 연병하는데 히어로물 자체가 시작때는 개연성보다는 등장성을 우선으로한다 빡대갈들아 뭣좀알고 평가하길 바란다,2025-08-07T18:09:26Z,0,0.0,,False
@damoaplus,아... 그놈의 &#39;뭐여?&quot;  ---&gt; 이 효과음좀 그만 처 넣어라.. 개 짱난다,2025-11-22T23:26:04Z,0,0.0,,False
@서든갓-z5o,이런게 영화지ㅋㅋ 학교 얘기면 일진. 재벌관련되면 마약이나 싸가지없고 ㅋㅋ,2025-06-16T06:39:26Z,0,0.0,,False
@sung6082,전독시 액션을 이렇게 만들엇어야지 으이그. 훨씬나은디 제작팀 진짜 보는 눈도없고,2025-07-31T01:37:25Z,0,0.0,,False
@jerrymurphy3086,"오그라드는 옛날 주성치 영화 스타일. 연상호 염력 뭐 그런류인듯. cg가 문제인건가, 시나리오의 문제인건가. 초능력을 소재로 헐리웃처럼 세련되게 만들지는 못하는건가? 한국영화 특유의 억지개그 범벅",2025-06-19T11:16:07Z,0,0.0,,False
@HakunaMatata-l1p,"신구는 젊어지는 능력, 여주인공은 괴력이 되는 능력, 다들 한가지 능력인데 신구는 어떻게 젊어지기도하고 힘도쎄지기도 하나요? 능력 분배가 좀 이상한데요..",2025-07-19T06:06:24Z,0,0.0,,False
@eunicepark-f6j,이 영화보고 네이버 평점 안믿기로 함. 바이럴댓글에 속았음. 솔직히 진짜 이게 재밌다고?? ㅠㅠ 코미디가 스토리 개연성은 없어도 웃기기라도 해야지. 넘 아쉬운 작이다.,2025-06-01T09:17:06Z,5,1.0,,False
@namaste2125,진짜 보면서 너무 재미없어서 진짜 화가 날 정도였음.. 조작된 도시급 영화,2025-06-01T09:39:05Z,2,,UgzbgRXF_-QFykFEX3V4AaABAg,True
@Ililillliiili-j3o,저 방금 보고 왔는데 진짜 미쳣어요 진ㅁ자 감독 역량 10상타치 아…………. 저 cg현업자고 마블영화도 작업 하고 엄청 좋아하는데 진짜 어벤져스 한창때보는 느낌 입니다 ㅜㅜㅜㅜㅜㅜㅜ 그냥 씨지를 잘햇다 이게 아니고 갈아 넣엇는데요 와 감독 역량 미쳣습니더 이거 영화 망하더라도 이런고 많이 해주세요 감독님 ㅠㅠㅜㅜㅠㅠㅠ,2025-05-30T15:32:18Z,0,0.0,,False
@뺚,재밌다는놈들 채널 댓글 갯수 죄다 1개네 ㅋㅌㅋㅋ,2025-05-31T16:02:29Z,0,0.0,,False
@산중턱바위,주성치를 참고한 느낌이 너무강하다,2025-06-04T05:27:08Z,0,0.0,,False
@방정학-t4j,극장에서 30분 보다가 그냥 나옴<br>50대인 나는 소화히기 힘든 영화였음,2025-06-19T02:26:53Z,0,1.0,,False
@윤우-c1m,아닙니다 20대인 저도 힘들었습니다,2025-08-11T16:34:39Z,0,,Ugx2qVRysclAgS8ZtMd4AaABAg,True
@GAONSTAGE,"이게 잼있다고??? 음 글세다,,,,<br>스토리 너무 엉성하고<br>극한직업하고 비교 불가",2025-07-18T07:48:08Z,3,0.0,,False
@니아옹2025,유아인 명불허전... 너무나도 아까운 배우 ... 죄값 치루고 꼭 다시 볼수 있길,2025-09-28T17:27:11Z,0,0.0,,False
@10방불,"진짜 역대급 구린 영화였다.<br>좋은평, 리뷰는 나만당한게 억울해서 남들 낚는거다.<br>진짜 평하기도 민망한 수준이라 영화보고 나온 사람들 전부 허탈한표정으로 허망하게 웃거나 똥씹은 표정이었다. b~c급영화라고 보기도 너무 부족하고 영화관에서 단한번도 관객이 웃지않았는데 이걸 좋게 평가한 댓글들이 꽤 보이니 정말 너무 무섭다.",2025-05-31T23:14:26Z,6,0.0,,False
@yhkkk5772,생각보다 흥행이 너무 안된거 같아서 아쉽더라고요 😢비싼 배우들과말도안되는 시나리오로 찍어내는 요즘 한국영화보단 정말신선하고 재밌게 봤습니다,2025-07-29T23:03:33Z,0,0.0,,False
@김어음-t7g,유아인만 아니면 진짜 3부작 씹어먹는건데,2025-08-31T22:48:05Z,1,0.0,,False
@KCY-bi7fe,그냥 염력2 라고 보는게 맞는거 같다!,2025-05-30T18:14:09Z,0,0.0,,False
@TubeOfTruth,영화보고왔는데 지무비 채널까지 신뢰도 같이 하락하네ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㄴㅋㅋㅋㅋㅋ진짜 재미 1도 없고 영화 후반부에 귀만 존나게 아픔 ㅠ 나만 당할 수 없다 이런거도 미안해질만큼 노잼임,2025-06-04T13:26:43Z,10,2.0,,False
@땅콩-e6l,"그만큼 지무비채널이 영화 살려서 설명을 잘하는 것 같아요 ,,😮",2025-06-04T21:22:28Z,1,,UgxKKLUuv1t19IMmekd4AaABAg,True
@Blue_shorts7,저도 지무비님 영상 잘챙겨보는데 진짜 처음으로 댓글남겻자나요 ….. 영화를 리뷰하시는분이시라면 좀더 객관적으로 완성도가 떨어지는 영화란걸 아셧을텐데 .. 완성도도 별로 스토리도 별로 개그코드도 별로 최악이엿어요 ㅠ ㅠ 이 영상을 보고가서 그런건지 …정말 이영상이 다에요 ㅠ,2025-06-05T15:13:16Z,2,,UgxKKLUuv1t19IMmekd4AaABAg,True
@CUT_VIEW,"둘이서 28,000원 내고 볼만 한가요?<br><br>흐음.... 아니다.... 그냥 ott뜨면 볼란다",2025-06-03T10:43:16Z,3,2.0,,False
@오낭냥,돈내고 보기에는 너무 아까움..,2025-06-03T11:58:48Z,2,,UgycBNu8fVj40Q7f9yV4AaABAg,True
@myow8242,ㄹㅇ.. 2시간동안 정색하다옴,2025-06-03T12:17:27Z,2,,UgycBNu8fVj40Q7f9yV4AaABAg,True
@로니콜먼-w1l,영화계가 갈수록 뒤로 퇴보하네,2025-06-04T23:49:44Z,1,0.0,,False
@뚱이user-pz7hc9nq4o,이거 재밌다고...? 진짜로??ㅋㅋㅋㅋ.. 나 출연진만보고 무지성 예매해서봤는데 헛웃음밖에 안남.. 완벽한후보2보다 훨씬 못함..<br><br>이배우들과 이씨쥐에 들인 돈이 아까웠음 순수100프로 감독+시나리오문제임.,2025-05-30T15:58:28Z,2,1.0,,False
@Banshee9710,​@BamTall02 각자 서사는 충분히 있는데요? 잘 본거 맞나요?,2025-05-30T22:58:13Z,0,,Ugz4V8L87I6MtvXWM7V4AaABAg,True
@친추할사람-j4j,2개의심장지성퐉,2025-05-30T23:23:34Z,0,0.0,,False
@빵빵아옥지얌-r9y,개노잼인데 이런식으로 홍보한다고..? 지무비한테 속아서 돈날림...,2025-07-13T12:13:16Z,3,0.0,,False
@ddyi1185,재미까지 b급이면 안되는데..<br>다세포소녀랑 7광구 같진 않겠지?,2025-05-31T10:31:05Z,0,1.0,,False
@임홍홍,재밌음,2025-05-31T11:01:10Z,0,,UgxOtjxd-pu33bzoQhJ4AaABAg,True
@leehong981,ㄵ,2025-05-31T14:59:18Z,0,0.0,,False
@김경진-b9k5i,유아인 나오면 3000만큼 재미있어도 안 봐,2025-06-11T15:14:47Z,0,0.0,,False
@m.j.k1008,유아인 철저히 삭제했네,2025-07-12T06:06:03Z,0,0.0,,False
@-_-pikachu,딱딱이가 진짜인데 어디감 ㅠ,2025-06-08T09:53:50Z,0,0.0,,False
@panorama1029.,니들이 게맛을알아 ㅋㅋㅋ,2025-06-01T07:58:15Z,0,0.0,,False
@Dist-opia,"직접 보고 왔는데요<br>무빙, 경이로운소문 등 느낌이 나는 영화였습니다<br>이런 풍의 영화가 취향이면 추천하지만<br>너무 뻔한 한국식 클리셰가 지겹다면 비추천합니다",2025-06-06T22:51:00Z,0,0.0,,False
@VradNorton,백퍼 주성치빠가 만들었네,2025-05-31T17:42:31Z,0,0.0,,False
@entj7588,개콘 또 폐지 시키는거야?,2026-02-13T07:17:08Z,0,0.0,,False
@napoleonchen,웹툰 핑크맨 따라한거임?,2025-05-30T17:00:25Z,0,0.0,,False
@앙드레뽕,소문이랑 비슷한 내용아님,2025-05-30T13:50:30Z,0,0.0,,False
@환영비,주성치 영화보는듯.<br>소림 쿵푸허슬ㅋ,2025-07-14T21:28:34Z,0,1.0,,False
@날자고도리-b6w,그런 명작과 비교를... ㅠ,2025-07-19T12:54:03Z,0,,UgyvwhoejmT9UNBj08R4AaABAg,True
@SNOWKANG-4404,약 쟁이는 꺼집시다..,2025-06-01T08:19:03Z,2,0.0,,False
@wogawoga919,딱 디즈니플러스에 나와야할 직품이네? 이걸 영화관?,2025-06-04T05:27:28Z,0,0.0,,False
@쌀보리-x9r,정봉이 많이 슬림해졌네,2025-12-08T10:13:14Z,0,0.0,,False
@유선우-y4z,진짜 이배우들 가지고 참재미가 진짜 없어요,2026-02-11T11:56:31Z,1,0.0,,False
@김희양-h1h,너무 잼나게 봄,2025-06-04T09:24:19Z,0,0.0,,False
@CharlesKing007,주성치 한국진출했냐?,2025-06-05T12:43:11Z,0,0.0,,False
@궁금바리,재밌는데?,2025-07-08T12:26:28Z,0,0.0,,False
@보연-h2i,근데 이거보니까 ㅠㅠ 너무 내용 다알게되서 흥미도가 떨어지더라구요,2025-06-05T00:35:50Z,0,0.0,,False
@dreammaker0910,정말 지무비 믿고 봤는데 재미가 너무 없었네요. 시간 아깝고 돈도 아까웠음. <br><br>캐스팅은 좋으나 언제 끝나나? 생각 멈추질 않는 영화,2025-05-31T12:44:30Z,2,0.0,,False
@지요르,유아인 어디감???,2025-06-01T13:16:35Z,0,0.0,,False
@YmJ-fz7ol,지금 유튜브 안됌,2026-02-18T01:49:16Z,0,0.0,,False
@Baseball_love777,홍콩영화같다 ㅋㅋ,2025-06-06T06:17:38Z,0,0.0,,False
@김현정-f8r4r,유아인 빼다니 아쉽,2025-06-09T09:57:52Z,0,0.0,,False
@Ghost_is_a_high_calorie,유아인 능력 : 해독,2025-06-03T02:44:25Z,0,0.0,,False
@원효대사-j6o,"도둑질한 영화를 이리도 띄워주는 사람들은 뭐죠?,나라가 이모양인데 불법영화가 그리도 재밌나요?이러라고 유트브에 수익주며 몰이 시킬려고 만든 건데 이용당하는거 억울하지도 않나요?저 사람들과 같은 직종이 아니라면 굳이 띄워줄일이 아닐텐데요.엄연한 남에 생각보고 만든거면 또한 유트브썸네일 편집으로 만든거면 표절이고 심각한 스토킹에 정보통신망법위반인데 이게 불법비디오나 몰카랑 뭐가 다르죠?상대방 허락없이 남에걸 베낀건 불법이죠.조주빈과 뭐가 다를까요?",2025-07-18T05:50:42Z,1,1.0,,False
@설탕이즈녹은,나라가 용산돼지 하나 때문에 망할뻔 하긴 햇지예ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,2025-07-29T04:33:20Z,0,,UgxuIX5or-K-27237wZ4AaABAg,True
@포도밭작은집,ㄱ래서 탱크걸은 뭔 능력임?ㅋㅋㅋㅋ,2025-06-01T16:03:53Z,0,0.0,,False
@Rush-l3g,개노잼,2025-06-05T05:48:07Z,3,0.0,,False
@-_--ru5sx,"ㅋㅋㅋㅋㅋㅋ진심 개웃겼음 이 영화ㅋㅋㅋ 보는데, 사이비 교주 보면서 &quot;야아아아!! 너어는 진짜 더블 베럴 샷건으로 대가리 터뜨려고 할말없다!!!&quot; 이러면서 봄ㅋㅋㅋㅋㅋㅋㅋ",2025-07-31T06:31:46Z,0,0.0,,False
@gumanu4768,개유치해 ㅋㅋㅋ,2025-05-31T18:15:15Z,1,0.0,,False
@arare-q7q,참고로 안웃기고 잘만들었어요.,2025-05-31T15:10:38Z,0,0.0,,False
@오낭냥,하...이거보고 영화관가서 봤는데 2시간 날림.. 진심 너무 유치하고 CG가 18년도 느낌나고..내용도 ㅈㄴ 정신없음..B급도아니고 C급임..,2025-06-03T11:57:40Z,6,1.0,,False
@myow8242,D- 급.. 진짜 한국영화가 쇠퇴하는 이유를 말해주는 영화,2025-06-03T12:17:11Z,3,,UgxhCG-nLops4iJYQOh4AaABAg,True
@bluesky45y,좀더 크게 흥행할수있었는데 마약쟁이때문에 망한영화,2025-08-06T02:12:46Z,0,0.0,,False
@하얀-곰탱이,어 오랜만에 보는 B급영화<br>예전 류배우 영화 생각나네요,2025-05-30T12:20:04Z,0,0.0,,False
@하이루시-h8x,사운드 인정  진짜 웃기진않음,2025-06-08T14:58:16Z,0,0.0,,False
@ejsk4431,유아인을 왜기대해 지뭐비야,2025-06-02T05:01:23Z,0,0.0,,False
@МирДорам-х,🎉🎉🎉🎉🎉🎉🎉,2025-06-02T17:04:23Z,0,0.0,,False
@elen196,이딴 영화나 만드니까 한국영화가 망하는거… 영화계가 아직도 00-10년도에 머물러있음,2026-01-10T15:45:50Z,1,0.0,,False
@menaname9757,🍑🍑💚💚💚,2025-05-30T18:41:55Z,1,0.0,,False
@minkim4487,이게 진짜 잼있다고?,2025-07-13T15:12:49Z,9,0.0,,False
@맥버튼,별점 2.5점이 맞을듯… 중간중간 피식하는데 리뷰영상이 전부예요. 메인스토리가 너무 부실해요.,2025-06-06T17:02:54Z,2,0.0,,False
@CH-gp9rj,ㄹㅇ 개노잼임,2025-06-02T18:19:19Z,1,0.0,,False
@lllklkkkk,안재홍이 비호감으로 나옴 안재홍,2025-06-06T13:28:25Z,1,0.0,,False
@쿠로미냥_9,너무 재미만 따져서 싼마이 냄새때문에 못보겟다 ㅇㅇ <br>그냥 다른거 하면서 틀어놓는 용도면 딱좋음 ㅋ,2025-09-28T20:25:16Z,0,0.0,,False
@야미치,Cg티 너무 남,2025-06-05T12:18:40Z,0,0.0,,False
@Lab_City,재밌는데.. 망했나보네ㅠ,2026-01-21T03:16:34Z,0,0.0,,False
